name	title	source	organism	experiment	well	individual	molecule	description	processed1	processed2	processed3	processed4	processed5	raw
Sample 0314	20170908-C02-NA19101	LCL-derived iPSC	Homo sapiens	20170908	C02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C02-NA19101.fastq.gz
Sample 0315	20170908-C03-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C03	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C03-NA18870.fastq.gz
Sample 0316	20170908-C04-NA19101	LCL-derived iPSC	Homo sapiens	20170908	C04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C04-NA19101.fastq.gz
Sample 0317	20170908-C05-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C05	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C05-NA18870.fastq.gz
Sample 0318	20170908-C06-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C06	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C06-NA18870.fastq.gz
Sample 0319	20170908-C07-NA19101	LCL-derived iPSC	Homo sapiens	20170908	C07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C07-NA19101.fastq.gz
Sample 0320	20170908-C08-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C08	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C08-NA18870.fastq.gz
Sample 0321	20170908-C09-NA19101	LCL-derived iPSC	Homo sapiens	20170908	C09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C09-NA19101.fastq.gz
Sample 0322	20170908-C10-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C10	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C10-NA18870.fastq.gz
Sample 0323	20170908-C11-NA19101	LCL-derived iPSC	Homo sapiens	20170908	C11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C11-NA19101.fastq.gz
Sample 0324	20170908-C12-NA18870	LCL-derived iPSC	Homo sapiens	20170908	C12	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-C12-NA18870.fastq.gz
Sample 0325	20170908-D01-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D01-NA19101.fastq.gz
Sample 0326	20170908-D02-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D02-NA19101.fastq.gz
Sample 0327	20170908-D03-NA18870	LCL-derived iPSC	Homo sapiens	20170908	D03	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D03-NA18870.fastq.gz
Sample 0328	20170908-D04-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D04-NA19101.fastq.gz
Sample 0329	20170908-D05-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D05-NA19101.fastq.gz
Sample 0330	20170908-D06-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D06-NA19101.fastq.gz
Sample 0331	20170908-D07-NA18870	LCL-derived iPSC	Homo sapiens	20170908	D07	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D07-NA18870.fastq.gz
Sample 0332	20170908-D08-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D08-NA19101.fastq.gz
Sample 0333	20170908-D09-NA18870	LCL-derived iPSC	Homo sapiens	20170908	D09	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D09-NA18870.fastq.gz
Sample 0334	20170908-D10-NA19101	LCL-derived iPSC	Homo sapiens	20170908	D10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D10-NA19101.fastq.gz
Sample 0335	20170908-D11-NA18870	LCL-derived iPSC	Homo sapiens	20170908	D11	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D11-NA18870.fastq.gz
Sample 0336	20170908-D12-NA18870	LCL-derived iPSC	Homo sapiens	20170908	D12	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-D12-NA18870.fastq.gz
Sample 0337	20170908-E01-NA18870	LCL-derived iPSC	Homo sapiens	20170908	E01	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E01-NA18870.fastq.gz
Sample 0338	20170908-E02-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E02-NA19101.fastq.gz
Sample 0339	20170908-E03-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E03-NA19101.fastq.gz
Sample 0340	20170908-E04-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E04-NA19101.fastq.gz
Sample 0341	20170908-E05-NA18870	LCL-derived iPSC	Homo sapiens	20170908	E05	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E05-NA18870.fastq.gz
Sample 0342	20170908-E06-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E06-NA19101.fastq.gz
Sample 0343	20170908-E07-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E07-NA19101.fastq.gz
Sample 0344	20170908-E08-NA18870	LCL-derived iPSC	Homo sapiens	20170908	E08	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E08-NA18870.fastq.gz
Sample 0345	20170908-E09-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E09-NA19101.fastq.gz
Sample 0346	20170908-E10-NA18870	LCL-derived iPSC	Homo sapiens	20170908	E10	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E10-NA18870.fastq.gz
Sample 0347	20170908-E11-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E11-NA19101.fastq.gz
Sample 0348	20170908-E12-NA19101	LCL-derived iPSC	Homo sapiens	20170908	E12	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-E12-NA19101.fastq.gz
Sample 0349	20170908-F01-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F01-NA19101.fastq.gz
Sample 0350	20170908-F02-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F02	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F02-NA18870.fastq.gz
Sample 0351	20170908-F03-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F03	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F03-NA18870.fastq.gz
Sample 0352	20170908-F04-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F04	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F04-NA18870.fastq.gz
Sample 0353	20170908-F05-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F05-NA19101.fastq.gz
Sample 0354	20170908-F06-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F06-NA19101.fastq.gz
Sample 0355	20170908-F07-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F07-NA19101.fastq.gz
Sample 0356	20170908-F08-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F08-NA19101.fastq.gz
Sample 0357	20170908-F09-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F09	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F09-NA18870.fastq.gz
Sample 0358	20170908-F10-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F10	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F10-NA18870.fastq.gz
Sample 0359	20170908-F11-NA19101	LCL-derived iPSC	Homo sapiens	20170908	F11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F11-NA19101.fastq.gz
Sample 0360	20170908-F12-NA18870	LCL-derived iPSC	Homo sapiens	20170908	F12	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-F12-NA18870.fastq.gz
Sample 0361	20170908-G01-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G01-NA19101.fastq.gz
Sample 0362	20170908-G02-NA18870	LCL-derived iPSC	Homo sapiens	20170908	G02	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G02-NA18870.fastq.gz
Sample 0363	20170908-G03-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G03-NA19101.fastq.gz
Sample 0364	20170908-G04-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G04-NA19101.fastq.gz
Sample 0365	20170908-G05-NA18870	LCL-derived iPSC	Homo sapiens	20170908	G05	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G05-NA18870.fastq.gz
Sample 0366	20170908-G06-NA18870	LCL-derived iPSC	Homo sapiens	20170908	G06	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G06-NA18870.fastq.gz
Sample 0367	20170908-G07-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G07-NA19101.fastq.gz
Sample 0368	20170908-G08-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G08-NA19101.fastq.gz
Sample 0369	20170908-G09-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G09-NA19101.fastq.gz
Sample 0370	20170908-G10-NA19101	LCL-derived iPSC	Homo sapiens	20170908	G10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G10-NA19101.fastq.gz
Sample 0371	20170908-G11-NA18870	LCL-derived iPSC	Homo sapiens	20170908	G11	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G11-NA18870.fastq.gz
Sample 0372	20170908-G12-NA18870	LCL-derived iPSC	Homo sapiens	20170908	G12	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-G12-NA18870.fastq.gz
Sample 0373	20170908-H01-NA19101	LCL-derived iPSC	Homo sapiens	20170908	H01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H01-NA19101.fastq.gz
Sample 0374	20170908-H02-NA19101	LCL-derived iPSC	Homo sapiens	20170908	H02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H02-NA19101.fastq.gz
Sample 0375	20170908-H03-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H03	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H03-NA18870.fastq.gz
Sample 0376	20170908-H04-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H04	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H04-NA18870.fastq.gz
Sample 0377	20170908-H05-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H05	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H05-NA18870.fastq.gz
Sample 0378	20170908-H06-NA19101	LCL-derived iPSC	Homo sapiens	20170908	H06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H06-NA19101.fastq.gz
Sample 0379	20170908-H07-NA19101	LCL-derived iPSC	Homo sapiens	20170908	H07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H07-NA19101.fastq.gz
Sample 0380	20170908-H08-NA19101	LCL-derived iPSC	Homo sapiens	20170908	H08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H08-NA19101.fastq.gz
Sample 0381	20170908-H09-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H09	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H09-NA18870.fastq.gz
Sample 0382	20170908-H10-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H10	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H10-NA18870.fastq.gz
Sample 0383	20170908-H11-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H11	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H11-NA18870.fastq.gz
Sample 0384	20170908-H12-NA18870	LCL-derived iPSC	Homo sapiens	20170908	H12	NA18870	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170908-H12-NA18870.fastq.gz
Sample 0385	20170910-A01-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A01-NA19101.fastq.gz
Sample 0386	20170910-A02-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A02-NA19101.fastq.gz
Sample 0387	20170910-A03-NA18855	LCL-derived iPSC	Homo sapiens	20170910	A03	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A03-NA18855.fastq.gz
Sample 0388	20170910-A04-NA18855	LCL-derived iPSC	Homo sapiens	20170910	A04	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A04-NA18855.fastq.gz
Sample 0389	20170910-A05-NA18855	LCL-derived iPSC	Homo sapiens	20170910	A05	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A05-NA18855.fastq.gz
Sample 0390	20170910-A06-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A06-NA19101.fastq.gz
Sample 0391	20170910-A07-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A07-NA19101.fastq.gz
Sample 0392	20170910-A08-NA18855	LCL-derived iPSC	Homo sapiens	20170910	A08	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A08-NA18855.fastq.gz
Sample 0393	20170910-A09-NA18855	LCL-derived iPSC	Homo sapiens	20170910	A09	NA18855	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A09-NA18855.fastq.gz
Sample 0394	20170910-A10-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A10	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A10-NA19101.fastq.gz
Sample 0395	20170910-A11-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A11	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A11-NA19101.fastq.gz
Sample 0396	20170910-A12-NA19101	LCL-derived iPSC	Homo sapiens	20170910	A12	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-A12-NA19101.fastq.gz
Sample 0397	20170910-B01-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B01	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B01-NA19101.fastq.gz
Sample 0398	20170910-B02-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B02	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B02-NA19101.fastq.gz
Sample 0399	20170910-B03-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B03	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B03-NA19101.fastq.gz
Sample 0400	20170910-B04-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B04	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B04-NA19101.fastq.gz
Sample 0401	20170910-B05-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B05	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B05-NA19101.fastq.gz
Sample 0402	20170910-B06-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B06	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B06-NA19101.fastq.gz
Sample 0403	20170910-B07-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B07	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B07-NA19101.fastq.gz
Sample 0404	20170910-B08-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B08	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B08-NA19101.fastq.gz
Sample 0405	20170910-B09-NA19101	LCL-derived iPSC	Homo sapiens	20170910	B09	NA19101	polyA RNA		eset-raw.rds	fucci-counts.txt.gz	fucci-annotation.txt	fucci-annotation-description.txt	eset-final.rds	20170910-B09-NA19101.fastq.gz
