sample_id	experiment	well	cell_number	concentration	ERCC	individual.1	individual.2	image_individual	image_label	raw	umi	mapped	unmapped	reads_ercc	reads_hs	reads_egfp	reads_mcherry	molecules	mol_ercc	mol_hs	mol_egfp	mol_mcherry	detect_ercc	detect_hs	chip_id	chipmix	freemix	snps	reads	avg_dp	min_dp	snps_w_min	valid_id	cut_off_reads	unmapped_ratios	cut_off_unmapped	ercc_percentage	cut_off_ercc	cut_off_genes	ercc_conversion	conversion	conversion_outlier	molecule_outlier	filter_all	rfp.median.log10sum	gfp.median.log10sum	dapi.median.log10sum	rfp.median.log10sum.adjust	gfp.median.log10sum.adjust	dapi.median.log10sum.adjust	size	perimeter	eccentricity	theta
20170910-E10	20170910	E10	1	2.202894199	50x dilution	NA18855	NA19101	18855_19101	78	4935710	3132551	2102745	1029806	41113	2060578	1045	9	156473	1903	154506	55	9	34	8697	NA19101	0.25543	0.14836	311848	9009	0.03	1	3870	TRUE	TRUE	0.328743570336125	TRUE	0.0195520617098126	TRUE	TRUE	0.0462870624863182	0.0749818740178727	FALSE	FALSE	TRUE	2.99464308500101	3.0028669591355	2.66038306636962	0.688113299778441	0.117175808567237	-0.202636144972678	1035	101	0.791548866561209	4.13456388729739
20170910-E12	20170910	E12	1	2.003561193	50x dilution	NA18855	NA19101	18855_19101	76	6010566	3600253	2179391	1420862	52415	2125515	1457	4	151209	1729	149414	62	4	32	8662	NA18855	0.34892	0.12153	311848	7846	0.03	1	3598	TRUE	TRUE	0.394656153331446	TRUE	0.0240502966195602	TRUE	TRUE	0.0329867404368978	0.0702954342829855	FALSE	FALSE	TRUE	2.91696171462463	3.02651906911556	2.70960874601323	0.580570864436407	0.133759697247969	-0.268049947684809	1136	108	0.439699863923353	4.21365176079232
20170910-F01	20170910	F01	1	1.424214004	50x dilution	NA18855	NA19101	18855_19101	31	4505460	2783823	1745288	1038535	56348	1687559	1369	12	119445	1886	117516	39	4	34	8320	NA18855	0.49606	0.16531	311848	6556	0.02	1	3134	TRUE	TRUE	0.373060715426232	TRUE	0.0322857889356943	TRUE	TRUE	0.0334705757080997	0.069636676406573	FALSE	FALSE	TRUE	2.92511083712174	2.76872832847351	2.7705914173258	0.46327138013104	-0.163135188166816	-0.146733683816336	1017	97	0.468177533930201	3.38211315544735
20170910-F03	20170910	F03	1	1.318472955	50x dilution	NA18855	NA19101	18855_19101	33	4656103	2894982	1741421	1153561	62506	1678429	485	1	113992	1870	112103	18	1	33	7619	NA18855	0.50937	0.16574	311848	6074	0.02	1	2782	TRUE	TRUE	0.398469144195024	TRUE	0.0358936753375548	TRUE	TRUE	0.0299171279557163	0.0667904331967572	FALSE	FALSE	TRUE	2.2498131418748	3.18298270149925	2.87402487808293	0.170037096686598	0.549097930554148	0.251244920879836	1345	113	0.708166920790229	5.31373921097163
20170910-F05	20170910	F05	1	1.621476844	50x dilution	NA18855	NA19101	18855_19101	80	4949349	2939474	1762701	1176773	59345	1703176	179	1	120392	1917	118463	11	1	36	7825	NA18855	0.44877	0.18993	311848	6162	0.02	1	2904	TRUE	TRUE	0.40033454965072	TRUE	0.0336670825057681	TRUE	TRUE	0.0323026371219142	0.0695541740841815	FALSE	FALSE	TRUE	1.99561912906644	2.45980923076998	2.52762659723648	-0.475293525236624	-0.346737206644152	-0.41569711234663	1247	113	0.675833167170027	1.59269288255194
20170910-F06	20170910	F06	1	2.070232381	50x dilution	NA18855	NA19101	18855_19101	79	5834944	3484138	2114736	1369402	54761	2059959	16	0	147850	1984	145851	15	0	34	8638	NA18855	0.36063	0.1598	311848	7840	0.03	1	3541	TRUE	TRUE	0.393038966883631	TRUE	0.0258949580467727	TRUE	TRUE	0.0362301638027063	0.0708028654939249	FALSE	FALSE	TRUE	1.60496279508589	2.68461620731123	2.78881528629055	-0.8039186147539	-0.215639490630601	-0.132486737733387	1532	121	0.613066414876442	1.17161017833316
20170910-F07	20170910	F07	1	1.995025425	50x dilution	NA18855	NA19101	18855_19101	34	5192292	3287273	2232206	1055067	48519	2182820	719	148	141545	1817	139682	42	4	38	8310	NA19101	0.34024	0.17646	311848	7286	0.02	1	3261	TRUE	TRUE	0.320955089522531	TRUE	0.0217358971349418	TRUE	TRUE	0.0374492466868649	0.0639915338873567	FALSE	FALSE	TRUE	1.62999100880308	2.65768133858816	3.1466203583348	-0.42243953280029	0.0137729770487258	0.175455633700043	2139	146	0.609732639202472	0.806445175581269
20170910-F08	20170910	F08	1	1.738895559	50x dilution	NA18855	NA19101	18855_19101	35	5317219	3270358	2094763	1175595	53506	2040379	878	0	134643	1922	132672	49	0	34	8774	NA18855	0.42178	0.1022	311848	7905	0.03	1	3611	TRUE	TRUE	0.359469819512115	TRUE	0.0255427463631924	TRUE	TRUE	0.0359212050984936	0.0650232138244904	FALSE	FALSE	TRUE	3.14250116864282	3.00371157862674	2.55653566854447	0.815394852008167	0.0900815964464732	-0.361583532767227	614	77	0.757706858598994	4.053419920547
20170910-F09	20170910	F09	1	1.478073995	50x dilution	NA18855	NA19101	18855_19101	36	4087615	2543664	1626795	916869	47081	1579151	562	1	108369	1707	106626	35	1	34	7572	NA18855	0.38394	0.17501	311848	5917	0.02	1	2676	TRUE	TRUE	0.360452088011624	TRUE	0.0289409544533884	TRUE	TRUE	0.0362566640470678	0.0675210920298312	FALSE	FALSE	TRUE	1.99538222737993	2.02481062792468	2.48703475020578	0.123723267832997	-0.686217487256928	-0.396551310815139	1147	103	0.610355151893862	2.44952185083173
20170910-F10	20170910	F10	1	1.842146831	50x dilution	NA18855	NA19101	18855_19101	84	5441596	3332616	2095594	1237022	54131	2041453	10	0	127203	1704	125490	9	0	34	8115	NA18855	0.34268	0.12078	311848	7293	0.02	1	3112	TRUE	TRUE	0.371186479330352	TRUE	0.0258308622758034	TRUE	TRUE	0.0314791893739262	0.0614709229161778	FALSE	FALSE	TRUE	1.90722194406652	2.30323542145417	2.4392957261536	-0.420773023746589	-0.572190893108373	-0.475100154652902	689	81	0.763590795097227	1.86972818282105
20170910-F11	20170910	F11	1	1.779113209	50x dilution	NA18855	NA19101	18855_19101	83	5290581	3238543	2144866	1093677	56518	2087423	925	0	133506	1789	131697	20	0	30	8488	NA19101	0.33706	0.12769	311848	7196	0.02	1	3352	TRUE	TRUE	0.337706493321225	TRUE	0.0263503640786884	TRUE	TRUE	0.0316536324710712	0.0630907104118332	FALSE	FALSE	TRUE	2.43074210808765	2.68281328743456	2.57907089845985	0.504613501707228	-0.104745900641393	-0.240257429585279	1057	102	0.748370046849037	3.56616343661481
20170910-G04	20170910	G04	1	1.935262778	50x dilution	NA18855	NA19101	18855_19101	87	4799589	2744801	1551478	1193323	45507	1505178	766	27	128689	2007	126644	34	4	31	8549	NA18855	0.29066	0.10836	311848	7318	0.02	1	3434	TRUE	TRUE	0.434757565302548	TRUE	0.0293313859429525	TRUE	TRUE	0.0441031050168106	0.0841388858992093	FALSE	FALSE	TRUE	2.78967348973786	2.54710047157263	2.56985794001006	0.641131283843239	-0.12328846279546	-0.22256531465561	1143	106	0.738558581750301	3.60224878600133
20170910-G05	20170910	G05	1	2.22193118	50x dilution	NA18855	NA19101	18855_19101	86	4335701	2579410	1585986	993424	38509	1546808	606	63	129620	1917	127665	36	2	38	8344	NA18855	0.27861	0.05337	311848	7478	0.02	1	3416	TRUE	TRUE	0.385136135782989	TRUE	0.0242807944080213	TRUE	TRUE	0.0497805707756628	0.0825344839178489	FALSE	FALSE	TRUE	3.04824330657298	2.8922273924409	2.51903526500121	0.625173812186063	0.166266608288299	-0.351214698263043	1048	102	0.700137963430648	4.26449959679396
20170910-G06	20170910	G06	1	1.934750538	50x dilution	NA18855	NA19101	18855_19101	85	4775975	2725939	1562555	1163384	42209	1519822	515	9	130110	1982	128091	36	1	34	8482	NA18855	0.34394	0.12934	311848	7466	0.02	1	3374	TRUE	TRUE	0.426782844370325	TRUE	0.0270128091491179	TRUE	TRUE	0.0469568101589708	0.0842802643993836	FALSE	FALSE	TRUE	1.76052808694517	3.0574162637432	2.68441430286227	-0.297435073610619	0.196828203774083	-0.178458230618324	953	94	0.474505242491202	0.125590447228454
20170910-G09	20170910	G09	1	1.797686867	50x dilution	NA18855	NA19101	18855_19101	42	4353403	2619340	1639991	979349	33721	1605095	1175	0	127087	1571	125453	63	0	29	8149	NA18855	0.32983	0.09035	311848	6849	0.02	1	3089	TRUE	TRUE	0.373891514656364	TRUE	0.0205616982044414	TRUE	TRUE	0.0465881794727321	0.0781592366806949	FALSE	FALSE	TRUE	3.01872602167212	2.96483877102718	2.43782795048283	0.719712329089278	0.431213456352156	-0.371844650412126	808	88	0.759853025383743	4.63327996444016
20170910-G10	20170910	G10	1	1.740847437	50x dilution	NA18855	NA19101	18855_19101	90	4822858	2870267	1677969	1192298	43890	1633562	517	0	121732	1648	120056	28	0	34	8056	NA18855	0.32112	0.09184	311848	6644	0.02	1	3047	TRUE	TRUE	0.415396198332768	TRUE	0.0261566214870477	TRUE	TRUE	0.0375484164957849	0.0734933843955724	FALSE	FALSE	TRUE	3.17795912624819	2.95034550812565	2.65243436282365	0.549470081333863	0.139321246186111	-0.256517473363125	890	95	0.703808081189053	4.24367594550995
20170910-H01	20170910	H01	1	2.267696831	50x dilution	NA18855	NA19101	18855_19101	43	6423318	3992446	2626371	1366075	56828	2568868	672	3	200545	2832	197677	34	2	40	9666	NA19101	0.2762	0.09179	311848	10898	0.03	1	4670	TRUE	TRUE	0.342164928467411	TRUE	0.0216374609680049	TRUE	TRUE	0.0498345885830928	0.0769510149996029	FALSE	FALSE	TRUE	2.71002200724531	2.85180814601468	2.49777757065482	0.470142832317104	0.0092083564409462	-0.296222561277623	1253	111	0.138594079322286	3.89064177830383
20170910-H06	20170910	H06	1	1.576252564	50x dilution	NA18855	NA19101	18855_19101	91	6734273	4090833	2531127	1559706	79736	2450095	1290	6	187871	3047	184772	51	1	36	9509	NA18855	0.25555	0.08315	311848	10100	0.03	1	4507	TRUE	TRUE	0.38126855826185	TRUE	0.0315021727475547	TRUE	TRUE	0.0382136048961573	0.0754142186323387	FALSE	FALSE	TRUE	2.90669038976989	3.00971804275013	2.59183709297149	0.58022970482372	0.117991380695785	-0.293100153772477	1536	123	0.454159089143266	4.17566974262886
20170910-H10	20170910	H10	1	1.670599582	50x dilution	NA18855	NA19101	18855_19101	96	5424944	3330313	2106917	1223396	69833	2035777	1307	0	156701	2623	154014	64	0	40	8940	NA18855	0.24723	0.07571	311848	9019	0.03	1	3918	TRUE	TRUE	0.367351657336713	TRUE	0.0331446374014733	TRUE	TRUE	0.0375610384775106	0.0756536693360815	FALSE	FALSE	TRUE	3.04651953972026	2.25417801848564	2.4086768367509	0.707131231006225	-0.364821571674373	-0.465874606677686	1108	102	0.487071345771485	3.24331010298768
20170910-H11	20170910	H11	1	2.02945271	50x dilution	NA18855	NA19101	18855_19101	95	5759031	3664807	2390751	1274056	65634	2324566	551	0	161264	2688	158535	41	0	39	8820	NA19101	0.5372	0.21463	311848	8368	0.03	1	3781	TRUE	TRUE	0.347646137982164	TRUE	0.0274532981477368	TRUE	TRUE	0.0409543833988482	0.0681998274086432	FALSE	FALSE	TRUE	1.91841801395581	3.0453255638705	2.75849620711107	-0.425920274778087	0.117972629543036	-0.077655503966497	1466	121	0.651566579253396	0.486767811264833
20170910-H12	20170910	H12	1	2.007281581	50x dilution	NA18855	NA19101	18855_19101	94	5854693	3542205	2294998	1247207	69345	2224859	793	1	144305	2786	141483	35	1	40	8313	NA19101	0.40723	0.13723	311848	7330	0.02	1	3311	TRUE	TRUE	0.352099045650943	TRUE	0.0302157126062855	TRUE	TRUE	0.0401759319345302	0.0635918950369439	FALSE	FALSE	TRUE	2.93024758197247	2.79769106536769	2.9665165250651	0.316902894511849	0.0717900232309963	0.0766389504452292	1048	98	0.454393055480401	4.17757662104201
20170912-A01	20170912	A01	1	1.550032458	50x dilution	NA18870	NA19098	19098_18870	3	4943063	3201573	2077442	1124131	95005	1982430	7	0	119426	1635	117784	7	0	35	7996	NA18870	0.37144	0.12799	311848	7072	0.02	1	3026	TRUE	TRUE	0.351118340890556	TRUE	0.0457317219927199	TRUE	TRUE	0.017209620546287	0.0594139515644941	FALSE	FALSE	TRUE	1.60965245185897	2.69101335513527	2.74564392742961	-0.719792903754237	-0.113885800117483	-0.0681629320020463	1060	100	0.720739754931982	1.03726420297731
20170912-A02	20170912	A02	1	1.580007769	50x dilution	NA18870	NA19098	19098_18870	2	5304014	3369939	2139750	1230189	84151	2054621	922	56	147174	1821	145311	41	1	40	8382	NA19098	0.25926	0.10799	311848	7938	0.03	1	3454	TRUE	TRUE	0.365047853981927	TRUE	0.0393274915293843	TRUE	TRUE	0.0216396715428218	0.070723992405412	FALSE	FALSE	TRUE	3.05052137081042	3.04152261338213	2.78954646819853	0.785154225025529	0.26192195144206	-0.0170077835245372	974	105	0.828616112723063	4.35660363716464
20170912-A03	20170912	A03	1	1.616004681	50x dilution	NA18870	NA19098	19098_18870	1	4763416	2978654	1930128	1048526	85604	1843701	707	116	124574	1696	122856	21	1	37	8011	NA18870	0.26595	0.13103	311848	6672	0.02	1	2956	TRUE	TRUE	0.352013359054123	TRUE	0.0443514627009193	TRUE	TRUE	0.0198121583103593	0.066635533635877	FALSE	FALSE	TRUE	2.83218680346994	2.97712555812452	2.7377908855291	0.311004117163872	0.0604402335220136	-0.105347601950454	1416	118	0.640922432769613	4.127855052662
20170912-A05	20170912	A05	1	1.766695719	50x dilution	NA18870	NA19098	19098_18870	50	5555311	3508002	2216009	1291993	75759	2139582	659	9	161974	1893	160047	30	4	37	8915	NA18870	0.39017	0.12863	311848	8812	0.03	1	3757	TRUE	TRUE	0.36829882081025	TRUE	0.0341871355215615	TRUE	TRUE	0.0249871302419515	0.0748029287963724	FALSE	FALSE	TRUE	1.94755651924937	3.17829899910263	2.84493918288934	-0.327000408359838	0.287158755966237	-0.0734675009769599	1040	102	0.793122449330528	6.24681081678001
20170912-A07	20170912	A07	1	1.59573193	50x dilution	NA18870	NA19098	19098_18870	6	4558313	2936593	1932964	1003629	83245	1849250	468	1	128109	1709	126376	23	1	36	8296	NA18870	0.37782	0.13145	311848	7363	0.02	1	3223	TRUE	TRUE	0.341766462019081	TRUE	0.0430659857089941	TRUE	TRUE	0.0205297615472401	0.0683390563742058	FALSE	FALSE	TRUE	2.84190191741025	2.6219087932284	2.64244278222891	0.486743265546377	-0.22306371859498	-0.303098621609378	1167	107	0.468702772587444	3.27536503204738
20170912-A11	20170912	A11	1	1.35614704	50x dilution	NA18870	NA19098	19098_18870	53	4806964	3162147	2205708	956439	90187	2114375	1057	89	134088	1839	132207	40	2	40	8480	NA18870	0.24853	0.10536	311848	8176	0.03	1	3448	TRUE	TRUE	0.302465065665828	TRUE	0.0408880051212581	TRUE	TRUE	0.0203909654384778	0.0625276973100798	FALSE	FALSE	TRUE	1.73142367582869	3.19970425082298	2.93455636348461	-0.506460039617077	0.398859965052269	0.0504858491559208	1316	112	0.595485165545658	6.27607288089633
20170912-A12	20170912	A12	1	1.644752769	50x dilution	NA18870	NA19098	19098_18870	54	5073824	3181702	2087736	1093966	58922	2027925	885	4	172632	1834	170751	44	3	41	9281	NA18870	0.29877	0.08254	311848	10153	0.03	1	4241	TRUE	TRUE	0.343830440437225	TRUE	0.0282229170738063	TRUE	TRUE	0.0311258952513492	0.0841998594622582	FALSE	FALSE	TRUE	2.09808641760814	3.29137272968314	2.95407013878666	-0.118622374857221	0.328246708331507	0.0148820309140163	1510	122	0.382823496968614	5.82002582068935
20170912-B01	20170912	B01	1	1.635092954	50x dilution	NA18870	NA19098	19098_18870	9	4802915	3174404	2218128	956276	70596	2146363	1168	1	152505	1729	150736	39	1	36	8690	NA19098	0.23786	0.08673	311848	8765	0.03	1	3918	TRUE	TRUE	0.301245840164012	TRUE	0.0318268377658999	TRUE	TRUE	0.0244914726046802	0.0702285680474365	FALSE	FALSE	TRUE	3.02715968819948	3.13042210357108	2.86192592385181	0.532710462257152	0.289082957814009	0.0522569250119136	1419	126	0.743556356538926	4.58003834891888
20170912-B02	20170912	B02	1	1.333463079	50x dilution	NA18870	NA19098	19098_18870	8	4322036	2891791	1895402	996389	96025	1799067	309	1	112031	1675	110333	22	1	35	7456	NA19098	0.42258	0.13971	311848	6475	0.02	1	2752	TRUE	TRUE	0.344557749851217	TRUE	0.0506620759079077	TRUE	TRUE	0.0174433741213226	0.0613278994056364	FALSE	FALSE	TRUE	2.52009292924687	2.94814778608731	2.78906317151536	0.25121757424791	0.116874703943661	-0.0408939517372411	1510	119	0.374340086198713	4.48373947326607
20170912-B04	20170912	B04	1	1.491178739	50x dilution	NA18870	NA19098	19098_18870	55	4513996	2969255	2001012	968243	106463	1893956	509	84	118254	1826	116398	28	2	35	7725	NA18870	0.35374	0.12104	311848	6765	0.02	1	2944	TRUE	TRUE	0.326089540979135	TRUE	0.0532045784832875	TRUE	TRUE	0.0171514986427209	0.0614576051397181	FALSE	FALSE	TRUE	2.42996325515309	2.87996792576347	2.67497725724051	-0.00652376565839674	0.0680255717836653	-0.146882308360908	1103	103	0.448011226635599	5.97531873070894
20170912-B05	20170912	B05	1	1.39483876	50x dilution	NA18870	NA19098	19098_18870	56	4511425	2953420	1868450	1084970	100727	1767253	465	5	115116	1887	113200	25	4	36	7548	NA18870	0.3542	0.11594	311848	6623	0.02	1	2688	TRUE	TRUE	0.367360551496231	TRUE	0.0539093901362092	TRUE	TRUE	0.0187338052359348	0.0640542129508339	FALSE	FALSE	TRUE	1.92473906053499	3.10960672193923	2.90820942384744	-0.326811267977465	0.258407980350884	0.00996522919284004	2102	142	0.447135007228121	0.0203409170951279
20170912-B06	20170912	B06	1	1.621557398	50x dilution	NA18870	NA19098	19098_18870	57	4864584	3217371	2261574	955797	89978	2170871	725	0	144147	1829	142279	39	0	32	8750	NA19098	0.26757	0.09293	311848	8586	0.03	1	3696	TRUE	TRUE	0.297073915317817	TRUE	0.0397855652744505	TRUE	TRUE	0.0203271910911556	0.0655400528175097	FALSE	FALSE	TRUE	1.89886572964185	3.29793746192412	2.94563289688022	-0.35284719453765	0.401261553786933	0.108775238139862	1689	138	0.82880222806282	6.1075251502168
20170912-B07	20170912	B07	1	1.659049508	50x dilution	NA18870	NA19098	19098_18870	12	4413723	2935104	2059563	875541	65954	1993604	5	0	154129	1716	152408	5	0	39	8772	NA18870	0.22323	0.06448	311848	9041	0.03	1	3810	TRUE	TRUE	0.298299821743965	TRUE	0.0320232981462572	TRUE	TRUE	0.0260181338508658	0.0764484822462234	FALSE	FALSE	TRUE	2.57576138104533	2.99464198469795	2.98650670686153	0.132209863131185	-0.0175471067018478	0.0105360600892879	1391	118	0.402536464195372	3.44231233724117
20170912-B09	20170912	B09	1	1.222897109	50x dilution	NA18870	NA19098	19098_18870	10	3572495	2375375	1619485	755890	93577	1525761	147	0	97002	1671	95318	13	0	38	7411	NA18870	0.42731	0.16211	311848	5846	0.02	1	2537	TRUE	TRUE	0.318219228542862	TRUE	0.0577819491999	TRUE	TRUE	0.0178569520288105	0.0624724317897757	FALSE	FALSE	TRUE	1.93023529480722	2.65755411774962	2.91293114062259	-0.427485471964484	-0.235213243402941	-0.0156181755508018	1144	103	0.471803529229395	1.46233981892385
20170912-B10	20170912	B10	1	1.501008445	50x dilution	NA18870	NA19098	19098_18870	58	4388564	2856957	2024574	832383	52755	1971055	702	62	165958	1754	164158	44	2	38	8950	NA19098	0.23206	0.09942	311848	9626	0.03	1	4175	TRUE	TRUE	0.291353002512813	TRUE	0.0260573335427601	TRUE	TRUE	0.0332480333617667	0.0832843325021372	FALSE	FALSE	TRUE	2.35532994157047	3.29481080643149	2.75960404880182	0.148628706871049	0.407973537793597	-0.163539201738097	679	83	0.749714624734054	5.28559488872902
20170912-B11	20170912	B11	1	1.693893681	50x dilution	NA18870	NA19098	19098_18870	59	4049107	2671920	1906689	765231	83463	1822496	708	22	123320	1779	121494	44	3	38	8192	NA19098	0.23662	0.10719	311848	7429	0.02	1	3254	TRUE	TRUE	0.286397422078505	TRUE	0.0437737879643717	TRUE	TRUE	0.0213148341181122	0.0666635207978509	FALSE	FALSE	TRUE	1.86098253198168	3.30284988604216	3.17625712983407	-0.547952582188855	0.405895767162611	0.291666353566214	1907	137	0.803445235740453	0.0209991486253234
20170912-B12	20170912	B12	1	1.827776964	50x dilution	NA18870	NA19098	19098_18870	60	4482402	2935338	1984886	950452	86293	1897736	856	1	130145	1816	128296	32	1	37	8421	NA18870	0.286	0.10698	311848	7776	0.02	1	3391	TRUE	TRUE	0.323796441840769	TRUE	0.0434750408839601	TRUE	TRUE	0.021044580672824	0.0676047669433472	FALSE	FALSE	TRUE	2.6613572980523	2.56287355612685	2.60785284819629	0.134930626740246	-0.142909421419588	-0.262570825682682	1220	118	0.811460033061674	2.78140637187973
20170912-C02	20170912	C02	1	1.906760835	50x dilution	NA18870	NA19098	19098_18870	14	4613005	3070633	2130033	940600	81347	2048273	412	1	139920	1739	138152	28	1	38	8361	NA18870	0.2809	0.09445	311848	7720	0.02	1	3405	TRUE	TRUE	0.306321204780903	TRUE	0.0381904881285877	TRUE	TRUE	0.0213775554107711	0.0674480403735244	FALSE	FALSE	TRUE	1.94696195293777	3.15276148120798	2.86613617417284	-0.342648148557331	0.373774084764558	0.00170614360240506	1104	102	0.404250796723888	6.13015415553411
20170912-C03	20170912	C03	1	1.783341333	50x dilution	NA18870	NA19098	19098_18870	13	4273408	2820578	1979909	840669	92691	1886796	422	0	124174	1769	122379	26	0	37	8326	NA18870	0.33952	0.10189	311848	7165	0.02	1	3248	TRUE	TRUE	0.298048485097735	TRUE	0.0468157879983373	TRUE	TRUE	0.0190849165506899	0.0648607480617936	FALSE	FALSE	TRUE	2.17449779281994	2.71200017720506	2.65663415342081	-0.364195010414392	-0.220396575392027	-0.221130487537197	937	102	0.642587297215734	1.50645451580563
20170912-C04	20170912	C04	1	1.606176937	50x dilution	NA18870	NA19098	19098_18870	61	4950331	3146402	2035746	1110656	109523	1925671	551	1	125057	1932	123092	32	1	39	8062	NA18870	0.38279	0.13908	311848	7259	0.02	1	3207	TRUE	TRUE	0.352992402115178	TRUE	0.0537999337834877	TRUE	TRUE	0.0176401303835724	0.0639216148552894	FALSE	FALSE	TRUE	2.56719234838498	2.77035694658183	2.77417653220352	0.401227654498075	-0.122417272798622	-0.158901997417779	1360	120	0.676551248505518	3.42400177684017
20170912-C05	20170912	C05	1	2.04984113	50x dilution	NA18870	NA19098	19098_18870	62	5087156	3219781	2096510	1123271	93272	2002189	1049	0	134456	1864	132539	53	0	40	8321	NA19098	0.25115	0.13951	311848	8043	0.03	1	3446	TRUE	TRUE	0.348865652663954	TRUE	0.0444891748668024	TRUE	TRUE	0.0199845612831289	0.0661970473316955	FALSE	FALSE	TRUE	2.72232077607045	2.61081601366585	2.72390434124923	0.390157102488584	-0.0713186792874119	-0.132795894026727	1002	98	0.556890757430803	3.57776136938158
20170912-C07	20170912	C07	1	1.83349139	50x dilution	NA18870	NA19098	19098_18870	18	4000731	2629179	1890799	738380	47599	1842576	623	1	155191	1644	153498	48	1	39	9160	NA19098	0.22831	0.08971	311848	10009	0.03	1	4188	TRUE	TRUE	0.280840520938285	TRUE	0.0251740137370498	TRUE	TRUE	0.0345385407256455	0.0833061974105817	FALSE	FALSE	TRUE	2.00757959901752	3.27272353876262	3.17844049038747	-0.311981144351718	0.351240800386836	0.206730694797541	2502	161	0.668383268477131	6.12051980461331
